network,week,n,t,pct,rm,date
Fox News,2016.173,2,4,0.5,0.375,2016-02-26
Fox News,2016.192,1,4,0.25,0.4375,2016-03-04
Fox News,2016.212,2,4,0.5,0.375,2016-03-11
Fox News,2016.25,2,4,0.5,0.41250000000000003,2016-03-25
Fox News,2016.365,1,4,0.25,0.35000000000000003,2016-05-06
Fox News,2016.423,2,5,0.4,0.30833333333333335,2016-05-27
Fox News,2016.558,1,4,0.25,0.29583333333333334,2016-07-15
Fox News,2016.596,1,3,0.3333333333333333,0.23750000000000002,2016-07-29
Fox News,2016.673,1,5,0.2,0.3,2016-08-26
Fox News,2016.692,1,6,0.16666666666666666,0.4166666666666667,2016-09-02
Fox News,2016.75,2,4,0.5,0.4916666666666667,2016-09-23
Fox News,2016.788,4,5,0.8,0.4916666666666667,2016-10-07
Fox News,2016.808,1,2,0.5,0.4916666666666667,2016-10-14
Fox News,2016.865,1,6,0.16666666666666666,0.3416666666666667,2016-11-04
Fox News,2016.885,2,4,0.5,0.3,2016-11-11
Fox News,2016.923,1,5,0.2,0.3208333333333333,2016-11-25
Fox News,2016.942,1,3,0.3333333333333333,0.3208333333333333,2016-12-02
Fox News,2016.981,1,4,0.25,0.3208333333333333,2016-12-16
Fox News,2017.058,2,4,0.5,0.3,2017-01-15
Fox News,2017.077,1,5,0.2,0.3375,2017-01-22
Fox News,2017.135,1,4,0.25,0.2625,2017-02-12
Fox News,2017.173,2,5,0.4,0.275,2017-02-26
Fox News,2017.192,1,5,0.2,0.275,2017-03-05
Fox News,2017.212,1,4,0.25,0.24318181818181817,2017-03-12
Fox News,2017.231,3,12,0.25,0.25,2017-03-19
Fox News,2017.25,6,22,0.2727272727272727,0.27960526315789475,2017-03-26
Fox News,2017.269,5,22,0.22727272727272727,0.33475232198142413,2017-04-02
Fox News,2017.288,7,19,0.3684210526315789,0.34990383713293927,2017-04-09
Fox News,2017.308,8,17,0.47058823529411764,0.3603933476224498,2017-04-16
Fox News,2017.327,7,21,0.3333333333333333,0.35482654600301655,2017-04-23
Fox News,2017.346,7,26,0.2692307692307692,0.3205128205128205,2017-04-30
Fox News,2017.365,9,26,0.34615384615384615,0.3271794871794872,2017-05-07
Fox News,2017.385,8,24,0.3333333333333333,0.31756410256410256,2017-05-14
Fox News,2017.404,9,25,0.36,0.33287749287749285,2017-05-21
Fox News,2017.423,6,26,0.23076923076923078,0.26806267806267803,2017-05-28
Fox News,2017.442,11,27,0.4074074074074074,0.22613960113960113,2017-06-04
Fox News,2017.462,2,27,0.07407407407407407,0.23094729344729345,2017-06-11
Fox News,2017.481,5,26,0.19230769230769232,0.23435859949017843,2017-06-18
Fox News,2017.5,6,24,0.25,0.33621045134203026,2017-06-25
Fox News,2017.519,8,19,0.42105263157894735,0.33161178913467243,2017-07-02
Fox News,2017.538,13,27,0.48148148148148145,0.33432918043902027,2017-07-09
Fox News,2017.558,4,23,0.17391304347826086,0.31239935587761675,2017-07-16
Fox News,2017.577,6,23,0.2608695652173913,0.2374835309617918,2017-07-23
Fox News,2017.596,7,21,0.3333333333333333,0.27400527009222664,2017-07-30
Fox News,2017.615,4,22,0.18181818181818182,0.30402597402597403,2017-08-06
Fox News,2017.635,8,25,0.32,0.2947667147667148,2017-08-13
Fox News,2017.654,8,21,0.38095238095238093,0.3207407407407407,2017-08-20
Fox News,2017.673,8,27,0.2962962962962963,0.30595813204508854,2017-08-27
Fox News,2017.692,6,21,0.2857142857142857,0.31786289394985046,2017-09-03
Fox News,2017.712,6,23,0.2608695652173913,0.2937888198757764,2017-09-10
Fox News,2017.731,9,21,0.42857142857142855,0.24409937888198757,2017-09-17
Fox News,2017.75,4,20,0.2,0.23570016939582156,2017-09-24
Fox News,2017.769,2,23,0.08695652173913043,0.21189064558629775,2017-10-01
Fox News,2017.788,5,22,0.22727272727272727,0.27796207415772634,2017-10-08
Fox News,2017.808,8,24,0.3333333333333333,0.28883163937511763,2017-10-15
Fox News,2017.827,13,28,0.4642857142857143,0.2840967908902692,2017-10-22
Fox News,2017.846,3,23,0.13043478260869565,0.2242009575569358,2017-10-29
Fox News,2017.865,5,24,0.20833333333333334,0.1465910674470457,2017-11-05
Fox News,2017.885,3,32,0.09375,0.15564903846153846,2017-11-12
Fox News,2017.904,4,26,0.15384615384615385,0.18115191202475686,2017-11-19
Fox News,2017.923,5,30,0.16666666666666666,0.20943854995579134,2017-11-26
Fox News,2017.942,9,29,0.3103448275862069,0.2424055829228243,2017-12-03
Fox News,2017.962,6,29,0.20689655172413793,0.3507389162561576,2017-12-10
Fox News,2017.981,8,28,0.2857142857142857,0.32122963243652897,2017-12-17
Fox News,2018,9,15,0.6,0.3085679945054945,2017-12-24
Fox News,2018.019,5,26,0.19230769230769232,0.2683894230769231,2017-12-31
Fox News,2018.038,5,32,0.15625,0.18088942307692307,2018-01-08
Fox News,2018.058,4,32,0.125,0.1628125,2018-01-15
Fox News,2018.077,7,28,0.25,0.15823275862068967,2018-01-22
Fox News,2018.096,3,25,0.12,0.14483990147783252,2018-01-29
Fox News,2018.115,4,29,0.13793103448275862,0.17400656814449916,2018-02-05
Fox News,2018.135,2,28,0.07142857142857142,0.18432914878966047,2018-02-12
Fox News,2018.154,11,30,0.36666666666666664,0.21602286075720611,2018-02-19
Fox News,2018.173,5,31,0.16129032258064516,0.2275774826059456,2018-02-26
Fox News,2018.192,9,34,0.2647058823529412,0.18738140417457305,2018-03-05
Fox News,2018.212,4,34,0.11764705882352941,0.17830882352941177,2018-03-12
Fox News,2018.231,7,34,0.20588235294117646,0.24092023172905525,2018-03-19
Fox News,2018.25,4,32,0.125,0.2865084670231729,2018-03-26
Fox News,2018.269,17,33,0.5151515151515151,0.2819128787878788,2018-04-02
Fox News,2018.288,9,30,0.3,0.3270517676767677,2018-04-09
Fox News,2018.308,6,32,0.1875,0.2763888888888889,2018-04-16
Fox News,2018.327,11,36,0.3055555555555556,0.2739695340501792,2018-04-23
Fox News,2018.346,10,32,0.3125,0.2952763522319974,2018-04-30
Fox News,2018.365,9,31,0.2903225806451613,0.30222079667644186,2018-05-07
Fox News,2018.385,9,33,0.2727272727272727,0.3407624633431085,2018-05-14
Fox News,2018.404,12,36,0.3333333333333333,0.3306818181818182,2018-05-21
Fox News,2018.423,14,30,0.4666666666666667,0.3640625,2018-05-28
Fox News,2018.442,9,36,0.25,0.3261837121212121,2018-06-04
Fox News,2018.462,13,32,0.40625,0.2621486244019139,2018-06-11
Fox News,2018.481,6,33,0.18181818181818182,0.2621486244019139,2018-06-18
Fox News,2018.5,8,38,0.21052631578947367,0.21361642743221693,2018-06-25
Fox News,2018.519,6,24,0.25,0.24628688197767146,2018-07-02
